Date,Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode.IncidentNumber,Source,Notes
10/8/11,8,10,2011,21.4405556,-158.1705017,0.01,Oahu,OA1645,Honolulu Fire Dept,NA
10/8/11,8,10,2011,21.2751751,-157.6937408,6,Oahu,OA6840,Honolulu Fire Dept,NA
10/8/11,8,10,2011,21.2759533,-157.6877899,1,Oahu,OA6864,Honolulu Fire Dept,NA
10/9/11,9,10,2011,20.8699379,-156.670639,0.01,Maui,MA1039,Maui Fire Dept,NA
10/9/11,9,10,2011,21.4187622,-158.1772308,1.5,Oahu,OA1279,Honolulu Fire Dept,NA
10/9/11,9,10,2011,21.4187622,-158.1772308,0.25,Oahu,OA1280,Honolulu Fire Dept,NA
10/9/11,9,10,2011,21.3498592,-158.0252686,0.1,Oahu,OA4155,Honolulu Fire Dept,NA
10/9/11,9,10,2011,21.3338985,-157.895752,0.05,Oahu,OA5605,Honolulu Fire Dept,NA
10/9/11,9,10,2011,21.4568329,-158.2006683,0.25,Oahu,OA623,Honolulu Fire Dept,NA
10/9/11,9,10,2011,21.2777996,-157.6968079,0.01,Oahu,OA6824,Honolulu Fire Dept,NA
10/10/11,10,10,2011,19.9909744,-155.2435303,0.01,Hawaii,HI698,Hawaii Fire Dept,NA
10/10/11,10,10,2011,21.147953,-157.0984039,5,Maui,MA43,Maui Fire Dept,NA
10/10/11,10,10,2011,21.4588146,-158.1695251,0.1,Oahu,OA1677,Honolulu Fire Dept,NA
10/11/11,11,10,2011,20.0219078,-155.4051666,0.03,Hawaii,HI722,Hawaii Fire Dept,NA
10/11/11,11,10,2011,21.9945602,-159.3428802,0.1,Kauai,KA668,Kauai Fire Dept,NA
10/12/11,12,10,2011,20.8699894,-156.4539337,0.01,Maui,MA1034,Maui Fire Dept,NA
10/12/11,12,10,2011,21.4405041,-158.1526031,2,Oahu,OA2049,Honolulu Fire Dept,NA
10/12/11,12,10,2011,21.3349552,-158.0845947,0.5,Oahu,OA3058,Honolulu Fire Dept,NA
10/12/11,12,10,2011,21.2746181,-157.8218079,0.1,Oahu,OA6265,Honolulu Fire Dept,NA
10/13/11,13,10,2011,20.9290562,-156.3225555,0.1,Maui,MA261,Maui Fire Dept,NA
10/13/11,13,10,2011,20.9013424,-156.6844635,0.1,Maui,MA509,Maui Fire Dept,NA
10/13/11,13,10,2011,21.5729446,-158.1281891,1,Oahu,OA2605,Honolulu Fire Dept,NA
10/13/11,13,10,2011,21.4912224,-158.0358429,0.01,Oahu,OA3689,Honolulu Fire Dept,NA
10/13/11,13,10,2011,21.965517,-159.6582031,0.1,Kauai,KA60,Kauai Fire Dept,NA
10/15/11,15,10,2011,20.8145027,-156.5101929,5,Maui,MA1359,Maui Fire Dept,NA
10/15/11,15,10,2011,21.5541973,-157.8700256,0.01,Oahu,OA5780,Honolulu Fire Dept,NA
10/15/11,15,10,2011,21.4580765,-157.8435059,0.25,Oahu,OA6051,Honolulu Fire Dept,NA
10/15/11,15,10,2011,21.2559624,-157.8091888,0.25,Oahu,OA6359,Honolulu Fire Dept,NA
10/15/11,15,10,2011,21.9633083,-159.7101288,0.01,Kauai,KA335,Kauai Fire Dept,NA
10/15/11,15,10,2011,21.9028969,-159.5658875,0.01,Kauai,KA453,Kauai Fire Dept,NA
10/16/11,16,10,2011,20.8778076,-156.4632874,0.75,Maui,MA889,Maui Fire Dept,NA
10/16/11,16,10,2011,20.877409,-156.4638824,0.01,Maui,MA896,Maui Fire Dept,NA
10/16/11,16,10,2011,21.9237442,-159.541153,0.01,Kauai,KA475,Kauai Fire Dept,NA
10/17/11,17,10,2011,20.7545547,-156.3225555,0.01,Maui,MA1633,Maui Fire Dept,NA
10/18/11,18,10,2011,20.8246689,-156.3343506,2,Maui,MA1317,Maui Fire Dept,NA
10/18/11,18,10,2011,21.3337688,-158.022934,0,Oahu,OA4233,Honolulu Fire Dept,NA
10/19/11,19,10,2011,20.8585587,-156.6654816,0.01,Maui,MA1128,Maui Fire Dept,NA
10/19/11,19,10,2011,20.9028912,-156.681015,0.5,Maui,MA498,Maui Fire Dept,NA
10/19/11,19,10,2011,21.3870792,-158.013382,0.1,Oahu,OA4506,Honolulu Fire Dept,NA
10/20/11,20,10,2011,21.0708656,-156.8091431,0.25,Maui,MA106,Maui Fire Dept,NA
10/20/11,20,10,2011,20.8946171,-156.6847382,0.01,Maui,MA588,Maui Fire Dept,NA
10/20/11,20,10,2011,21.3866768,-158.1508789,0.25,Oahu,OA2154,Honolulu Fire Dept,NA
10/21/11,21,10,2011,20.8267059,-156.3554077,1,Maui,MA1309,Maui Fire Dept,NA
10/21/11,21,10,2011,21.3348465,-157.8594208,0.01,Oahu,OA5885,Honolulu Fire Dept,NA
10/22/11,22,10,2011,21.3875465,-158.1518097,0.1,Oahu,OA2084,Honolulu Fire Dept,NA
10/22/11,22,10,2011,22.0412159,-159.3382111,3,Kauai,KA688,Kauai Fire Dept,NA
10/23/11,23,10,2011,21.2927284,-157.8242035,0.01,Oahu,OA6237,Honolulu Fire Dept,NA
10/23/11,23,10,2011,21.9557133,-159.6738129,0.1,Kauai,KA363,Kauai Fire Dept,NA
10/24/11,24,10,2011,20.8924675,-156.4213409,0.01,Maui,MA637,Maui Fire Dept,NA
10/26/11,26,10,2011,20.8264103,-156.3255463,1,Maui,MA1310,Maui Fire Dept,NA
10/26/11,26,10,2011,21.4486389,-158.1510773,0.75,Oahu,OA2134,Honolulu Fire Dept,NA
10/26/11,26,10,2011,21.3478031,-157.9222107,0.05,Oahu,OA5472,Honolulu Fire Dept,NA
10/27/11,27,10,2011,21.3812904,-158.0361938,0.01,Oahu,OA3686,Honolulu Fire Dept,NA
10/27/11,27,10,2011,21.5035229,-158.0247192,0.01,Oahu,OA4179,Honolulu Fire Dept,NA
10/27/11,27,10,2011,22.0563965,-159.348175,0.1,Kauai,KA660,Kauai Fire Dept,NA
10/28/11,28,10,2011,21.4919968,-158.0285339,0.01,Oahu,OA3979,Honolulu Fire Dept,NA
10/29/11,29,10,2011,20.8764019,-156.4600677,0.01,Maui,MA913,Maui Fire Dept,NA
10/29/11,29,10,2011,21.3727875,-158.1377411,0.1,Oahu,OA2426,Honolulu Fire Dept,NA
10/30/11,30,10,2011,21.3284988,-157.8715057,0.05,Oahu,OA5749,Honolulu Fire Dept,NA
10/31/11,31,10,2011,21.3301601,-157.8738403,0.01,Oahu,OA5731,Honolulu Fire Dept,NA
10/31/11,31,10,2011,21.8740997,-159.4533234,0.1,Kauai,KA144,Kauai Fire Dept,NA
10/31/11,31,10,2011,21.9209385,-159.5627441,1,Kauai,KA463,Kauai Fire Dept,NA
11/1/11,1,11,2011,20.8927441,-156.4897308,0.02,Maui,MA630,Maui Fire Dept,NA
11/2/11,2,11,2011,21.3416939,-158.1068726,0.1,Oahu,OA2826,Honolulu Fire Dept,NA
11/2/11,2,11,2011,21.4006157,-158.0075226,0.01,Oahu,OA4648,Honolulu Fire Dept,NA
11/3/11,3,11,2011,19.0855713,-155.7717438,0.01,Hawaii,HI1008,Hawaii Fire Dept,NA
11/7/11,7,11,2011,20.8438396,-156.4628296,0.05,Maui,MA1207,Maui Fire Dept,NA
11/8/11,8,11,2011,21.3443222,-158.0755005,50,Oahu,OA3172,Honolulu Fire Dept,NA
11/8/11,8,11,2011,21.3863468,-158.0259094,0.5,Oahu,OA4138,Honolulu Fire Dept,NA
11/9/11,9,11,2011,20.7853527,-156.4634247,0.01,Maui,MA1465,Maui Fire Dept,NA
11/9/11,9,11,2011,21.3443222,-158.0755005,0.01,Oahu,OA3173,Honolulu Fire Dept,NA
11/9/11,9,11,2011,21.3487415,-158.074173,10,Oahu,OA3205,Honolulu Fire Dept,NA
11/9/11,9,11,2011,21.3530903,-158.0626373,3,Oahu,OA3361,Honolulu Fire Dept,NA
11/9/11,9,11,2011,21.3350639,-158.0409088,3,Oahu,OA3599,Honolulu Fire Dept,NA
11/9/11,9,11,2011,21.2768078,-157.8209381,0.1,Oahu,OA6277,Honolulu Fire Dept,NA
11/10/11,10,11,2011,20.8697186,-156.6706848,0.01,Maui,MA1045,Maui Fire Dept,NA
11/11/11,11,11,2011,19.2268505,-155.4587555,1,Hawaii,HI747,Hawaii Fire Dept,NA
11/12/11,12,11,2011,21.4852962,-158.2293549,0.25,Oahu,OA106,Honolulu Fire Dept,NA
11/13/11,13,11,2011,20.0477047,-155.8358002,0.01,Hawaii,HI1171,Hawaii Fire Dept,NA
11/14/11,14,11,2011,21.2997551,-157.7967834,0.01,Oahu,OA6443,Honolulu Fire Dept,NA
11/17/11,17,11,2011,20.9226856,-156.3058014,0.01,Maui,MA315,Maui Fire Dept,NA
11/17/11,17,11,2011,21.6759224,-157.9518585,0.01,Oahu,OA5267,Honolulu Fire Dept,NA
11/17/11,17,11,2011,21.3436775,-157.9133911,0.1,Oahu,OA5534,Honolulu Fire Dept,NA
11/17/11,17,11,2011,22.1342354,-159.3154297,0.1,Kauai,KA773,Kauai Fire Dept,NA
11/18/11,18,11,2011,21.3865948,-157.9979858,0.01,Oahu,OA4805,Honolulu Fire Dept,NA
11/18/11,18,11,2011,21.4565639,-158.1948395,0.5,Oahu,OA725,Honolulu Fire Dept,NA
11/20/11,20,11,2011,20.9034481,-156.5019989,1,Maui,MA486,Maui Fire Dept,NA
11/20/11,20,11,2011,20.8748436,-156.4600525,0.01,Maui,MA940,Maui Fire Dept,NA
11/22/11,22,11,2011,21.5056229,-158.0334778,0.01,Oahu,OA3751,Honolulu Fire Dept,NA
11/23/11,23,11,2011,19.9475193,-155.8570099,0.01,Hawaii,HI1188,Hawaii Fire Dept,NA
11/23/11,23,11,2011,21.4738789,-158.1976776,2,Oahu,OA685,Honolulu Fire Dept,NA
11/24/11,24,11,2011,21.3349552,-158.0845947,0.01,Oahu,OA3059,Honolulu Fire Dept,NA
11/24/11,24,11,2011,22.0058022,-159.7006531,0.01,Kauai,KA346,Kauai Fire Dept,NA
11/25/11,25,11,2011,21.9022713,-159.6011658,0.01,Kauai,KA427,Kauai Fire Dept,NA
11/26/11,26,11,2011,21.2808533,-157.8277435,0.01,Oahu,OA6212,Honolulu Fire Dept,NA
11/27/11,27,11,2011,21.6475334,-157.9335327,3,Oahu,OA5394,Honolulu Fire Dept,NA
11/27/11,27,11,2011,21.2904034,-157.6651917,11,Oahu,OA6900,Honolulu Fire Dept,NA
11/27/11,27,11,2011,21.4566689,-158.1943665,0.02,Oahu,OA736,Honolulu Fire Dept,NA
11/27/11,27,11,2011,21.4531536,-158.1896973,0.01,Oahu,OA845,Honolulu Fire Dept,NA
11/28/11,28,11,2011,20.9174404,-156.3492126,0.1,Maui,MA352,Maui Fire Dept,NA
11/28/11,28,11,2011,21.3228207,-158.0861816,0.01,Oahu,OA3018,Honolulu Fire Dept,NA
11/28/11,28,11,2011,21.6475334,-157.9335327,0.01,Oahu,OA5395,Honolulu Fire Dept,NA
11/28/11,28,11,2011,21.2859955,-157.6736603,1,Oahu,OA6879,Honolulu Fire Dept,NA
11/29/11,29,11,2011,21.2836227,-157.8173981,0.01,Oahu,OA6304,Honolulu Fire Dept,NA
11/29/11,29,11,2011,22.1852055,-159.3289032,1,Kauai,KA754,Kauai Fire Dept,NA
11/30/11,30,11,2011,21.3001976,-157.6608582,0.25,Oahu,OA6947,Honolulu Fire Dept,NA
12/1/11,1,12,2011,21.2919827,-157.6669922,0.1,Oahu,OA6894,Honolulu Fire Dept,NA
12/2/11,2,12,2011,20.8695965,-156.6705017,0.01,Maui,MA1051,Maui Fire Dept,NA
12/3/11,3,12,2011,21.3398895,-158.0466919,1,Oahu,OA3534,Honolulu Fire Dept,NA
12/4/11,4,12,2011,20.8812141,-156.5075684,0.25,Maui,MA839,Maui Fire Dept,NA
12/4/11,4,12,2011,21.38451,-158.1485443,0.1,Oahu,OA2227,Honolulu Fire Dept,NA
12/4/11,4,12,2011,21.6389866,-158.0617371,0.1,Oahu,OA3372,Honolulu Fire Dept,NA
12/6/11,6,12,2011,21.4087296,-157.9931946,0.1,Oahu,OA4919,Honolulu Fire Dept,NA
12/7/11,7,12,2011,21.4513168,-157.727478,0,Oahu,OA6681,Honolulu Fire Dept,NA
12/9/11,9,12,2011,20.8971977,-156.4797363,0.5,Maui,MA537,Maui Fire Dept,NA
12/10/11,10,12,2011,21.5736599,-158.1273346,0.5,Oahu,OA2616,Honolulu Fire Dept,NA
12/10/11,10,12,2011,21.3001976,-157.6608582,0.1,Oahu,OA6948,Honolulu Fire Dept,NA
12/10/11,10,12,2011,21.9629917,-159.3308258,0.07,Kauai,KA748,Kauai Fire Dept,NA
12/14/11,14,12,2011,20.8727837,-156.6722717,0.25,Maui,MA976,Maui Fire Dept,NA
12/18/11,18,12,2011,20.8722305,-156.6729431,0.01,Maui,MA986,Maui Fire Dept,NA
12/19/11,19,12,2011,20.7853622,-156.4633484,0.01,Maui,MA1464,Maui Fire Dept,NA
12/22/11,22,12,2011,20.9134808,-156.3939056,0.5,Maui,MA375,Maui Fire Dept,NA
12/23/11,23,12,2011,20.8119659,-156.6165161,0.01,Maui,MA1374,Maui Fire Dept,NA
12/23/11,23,12,2011,20.9145927,-156.3890381,0.01,Maui,MA364,Maui Fire Dept,NA
12/23/11,23,12,2011,21.3843021,-158.1422729,0.33,Oahu,OA2372,Honolulu Fire Dept,NA
12/23/11,23,12,2011,21.5794716,-157.8853149,0.2,Oahu,OA5651,Honolulu Fire Dept,NA
12/23/11,23,12,2011,21.4138451,-157.7691956,0.1,Oahu,OA6521,Honolulu Fire Dept,NA
12/23/11,23,12,2011,21.949667,-159.6653137,0.1,Kauai,KA379,Kauai Fire Dept,NA
12/24/11,24,12,2011,21.4583454,-158.1698151,0.05,Oahu,OA1669,Honolulu Fire Dept,NA
12/24/11,24,12,2011,21.4568329,-158.2006683,0.1,Oahu,OA624,Honolulu Fire Dept,NA
12/27/11,27,12,2011,21.3300037,-158.0858002,0.01,Oahu,OA3027,Honolulu Fire Dept,NA
12/27/11,27,12,2011,22.1379852,-159.3191223,0.75,Kauai,KA767,Kauai Fire Dept,NA
12/28/11,28,12,2011,21.3866768,-158.1508789,0.02,Oahu,OA2155,Honolulu Fire Dept,NA
12/28/11,28,12,2011,21.9541111,-159.6687012,0.01,Kauai,KA365,Kauai Fire Dept,NA
12/29/11,29,12,2011,20.9276829,-156.6952209,0.01,Maui,MA274,Maui Fire Dept,NA
12/29/11,29,12,2011,22.0127258,-159.3378754,0.1,Kauai,KA693,Kauai Fire Dept,NA
12/30/11,30,12,2011,19.6634979,-156.0066376,0.01,Hawaii,HI1412,Hawaii Fire Dept,NA
12/31/11,31,12,2011,19.6130028,-155.9586029,1,Hawaii,HI1297,Hawaii Fire Dept,NA
12/31/11,31,12,2011,19.0885391,-155.7613068,0.01,Hawaii,HI991,Hawaii Fire Dept,NA
12/31/11,31,12,2011,20.7027988,-156.3624115,0.05,Maui,MA1805,Maui Fire Dept,NA
12/31/11,31,12,2011,21.4590092,-158.1606445,0.01,Oahu,OA1861,Honolulu Fire Dept,NA
12/31/11,31,12,2011,21.3843021,-158.1422729,0.01,Oahu,OA2373,Honolulu Fire Dept,NA
12/31/11,31,12,2011,21.9037666,-159.5959015,0.01,Kauai,KA435,Kauai Fire Dept,NA
1/1/12,1,1,2012,19.1344219,-155.506268,0.01,Hawaii,2012_HA_87216,Hawaii Fire Dept,NA
1/1/12,1,1,2012,20.8333382,-156.352243,0.01,Maui,2012_MA_0000042,Maui Fire Dept,NA
1/1/12,1,1,2012,20.9032799,-156.369225,0.01,Maui,2012_MA_0000044,Maui Fire Dept,NA
1/1/12,1,1,2012,20.889829,-156.348035,0.01,Maui,2012_MA_0000045,Maui Fire Dept,NA
1/1/12,1,1,2012,20.8734235,-156.328375,1,Maui,2012_MA_0000046,Maui Fire Dept,NA
1/1/12,1,1,2012,20.917941,-156.28646,0.1,Maui,2012_MA_0000057,Maui Fire Dept,NA
1/1/12,1,1,2012,21.365336,-158.085086,0.01,Oahu,2012_OA_0000198,Honolulu Fire Dept,NA
1/1/12,1,1,2012,21.316658,-158.012895,0.01,Oahu,2012_OA_0000217,Honolulu Fire Dept,NA
1/1/12,1,1,2012,21.90002781,-159.600118,0.01,Kauai,2012_KA_1200005,Kauai Fire Dept,NA
1/2/12,2,1,2012,19.62980496,-155.949739,0.5,Hawaii,2012_HA_87291,Hawaii Fire Dept,NA
1/2/12,2,1,2012,21.39459,-158.159513,0.05,Oahu,2012_OA_0000356,Honolulu Fire Dept,NA
1/2/12,2,1,2012,21.390136,-158.135538,80,Oahu,2012_OA_0000382,Honolulu Fire Dept,NA
1/2/12,2,1,2012,21.357188,-158.083351,0.1,Oahu,2012_OA_0000429,Honolulu Fire Dept,NA
1/2/12,2,1,2012,NA,NA,2.5,Kauai,2012_KA_1200032,Kauai Fire Dept,"coords off island: 21.95010989,-159.330076"
1/2/12,2,1,2012,NA,NA,0.01,Kauai,2012_KA_1200036,Kauai Fire Dept,"coords off island: 21.88015192,-159.580028"
1/3/12,3,1,2012,20.06346211,-155.839659,0.01,Hawaii,2012_HA_87359,Hawaii Fire Dept,NA
1/3/12,3,1,2012,21.404466,-158.174937,0.05,Oahu,2012_OA_0000461,Honolulu Fire Dept,NA
1/3/12,3,1,2012,21.398889,-157.999167,0.2,Oahu,2012_OA_0000569,Honolulu Fire Dept,NA
1/5/12,5,1,2012,19.71299445,-156.013362,0.1,Hawaii,2012_HA_87487,Hawaii Fire Dept,NA
1/5/12,5,1,2012,21.490187,-157.850458,0.25,Oahu,2012_OA_0000927,Honolulu Fire Dept,NA
1/6/12,6,1,2012,19.72564799,-155.042006,0.01,Hawaii,2012_HA_87540,Hawaii Fire Dept,NA
1/6/12,6,1,2012,21.394655,-157.764344,0.01,Oahu,2012_OA_0001005,Honolulu Fire Dept,NA
1/6/12,6,1,2012,21.95014497,-159.410094,0.25,Kauai,2012_KA_1200093,Kauai Fire Dept,NA
1/7/12,7,1,2012,21.348603,-158.029493,0.01,Oahu,2012_OA_0001293,Honolulu Fire Dept,NA
1/7/12,7,1,2012,21.389981,-158.13575,0.01,Oahu,2012_OA_0001350,Honolulu Fire Dept,NA
1/9/12,9,1,2012,20.7143176,-156.439821,0.01,Maui,2012_MA_0000370,Maui Fire Dept,NA
1/9/12,9,1,2012,21.579428,-158.109174,0.1,Oahu,2012_OA_0001568,Honolulu Fire Dept,NA
1/9/12,9,1,2012,21.344836,-157.870331,0.02,Oahu,2012_OA_0001704,Honolulu Fire Dept,NA
1/9/12,9,1,2012,21.315278,-158.007357,0.25,Oahu,2012_OA_0001712,Honolulu Fire Dept,NA
1/9/12,9,1,2012,21.90009108,-159.580157,1,Kauai,2012_KA_1200143,Kauai Fire Dept,NA
1/11/12,11,1,2012,20.8757999,-156.675375,0.25,Maui,2012_MA_0000437,Maui Fire Dept,NA
1/13/12,13,1,2012,19.62633437,-155.032632,0.01,Hawaii,2012_HA_87960,Hawaii Fire Dept,NA
1/13/12,13,1,2012,20.8735607,-156.45891,0.01,Maui,2012_MA_0000512,Maui Fire Dept,NA
1/13/12,13,1,2012,NA,NA,0.2,Kauai,2012_KA_1200202,Kauai Fire Dept,"coords off island: 21.90016344,-159.650151"
1/13/12,13,1,2012,NA,NA,0.2,Kauai,2012_KA_1200204,Kauai Fire Dept,"coords off island: 22.05010761,-159.310071"
1/14/12,14,1,2012,19.6742015,-156.012817,1,Hawaii,2012_HA_88026,Hawaii Fire Dept,NA
1/14/12,14,1,2012,20.7376652,-156.3332,0.01,Maui,2012_MA_0000553,Maui Fire Dept,NA
1/15/12,15,1,2012,NA,NA,0.01,Hawaii,2012_HA_88062,Hawaii Fire Dept,NA
1/15/12,15,1,2012,NA,NA,0.1,Hawaii,2012_HA_88088,Hawaii Fire Dept,NA
1/15/12,15,1,2012,NA,NA,0.01,Kauai,2012_KA_1200229,Kauai Fire Dept,"coords off island: 21.98009378,-159.31015"
1/16/12,16,1,2012,21.0026407,-156.653789,0.25,Maui,2012_MA_0000614,Maui Fire Dept,NA
1/16/12,16,1,2012,20.7850147,-156.464073,0.5,Maui,2012_MA_0000649,Maui Fire Dept,NA
1/16/12,16,1,2012,22.18012369,-159.330161,NA,Kauai,2012_KA_1200234,Kauai Fire Dept,NA
1/17/12,17,1,2012,20.7817642,-156.457568,0.1,Maui,2012_MA_0000656,Maui Fire Dept,NA
1/17/12,17,1,2012,21.449251,-158.190338,0.15,Oahu,2012_OA_0003013,Honolulu Fire Dept,NA
1/18/12,18,1,2012,21.389656,-157.994401,0.2,Oahu,2012_OA_0003210,Honolulu Fire Dept,NA
1/18/12,18,1,2012,21.405034,-157.809034,0.01,Oahu,2012_OA_0003219,Honolulu Fire Dept,NA
1/19/12,19,1,2012,20.8680959,-156.339992,0.01,Maui,2012_MA_0000779,Maui Fire Dept,NA
1/19/12,19,1,2012,21.344014,-157.726237,0.01,Oahu,2012_OA_0003493,Honolulu Fire Dept,NA
1/19/12,19,1,2012,21.448185,-157.83417,0.05,Oahu,2012_OA_0003514,Honolulu Fire Dept,NA
1/19/12,19,1,2012,21.335596,-157.878003,0.1,Oahu,2012_OA_0003515,Honolulu Fire Dept,NA
1/20/12,20,1,2012,20.9376504,-156.34048,0.25,Maui,2012_MA_0000804,Maui Fire Dept,NA
1/20/12,20,1,2012,21.297731,-157.82841,0.01,Oahu,2012_OA_0003621,Honolulu Fire Dept,NA
1/21/12,21,1,2012,19.48234611,-155.900057,0.5,Hawaii,2012_HA_88473,Hawaii Fire Dept,NA
1/21/12,21,1,2012,19.42865193,-155.219516,0.1,Hawaii,2012_HA_88487,Hawaii Fire Dept,NA
1/21/12,21,1,2012,20.915106,-156.384627,30,Maui,2012_MA_0000863,Maui Fire Dept,NA
1/21/12,21,1,2012,20.8967662,-156.582782,0.1,Maui,2012_MA_0000866,Maui Fire Dept,NA
1/21/12,21,1,2012,21.285505,-157.812198,0.05,Oahu,2012_OA_0003848,Honolulu Fire Dept,NA
1/22/12,22,1,2012,NA,NA,0.01,Hawaii,2012_HA_88510,Hawaii Fire Dept,NA
1/23/12,23,1,2012,19.59397057,-154.935661,0.01,Hawaii,2012_HA_88581,Hawaii Fire Dept,NA
1/23/12,23,1,2012,19.92677815,-155.786666,0.01,Hawaii,2012_HA_88587,Hawaii Fire Dept,NA
1/23/12,23,1,2012,19.52023655,-155.918588,0.01,Hawaii,2012_HA_88606,Hawaii Fire Dept,NA
1/23/12,23,1,2012,21.416624,-158.173412,10,Oahu,2012_OA_0004173,Honolulu Fire Dept,NA
1/24/12,24,1,2012,21.381141,-157.934495,0.01,Oahu,2012_OA_0004243,Honolulu Fire Dept,NA
